filename,width,height,class,xmin,ymin,xmax,ymax
Cookie_Pic_115.jpg,650,488,cookie,182,171,386,335
Cookie_Pic_116.jpg,650,488,cookie,228,173,328,265
Cookie_Pic_117.jpg,650,867,cookie,269,386,403,521
Cookie_Pic_118.jpg,650,867,cookie,178,350,416,563
Cookie_Pic_119.jpg,650,867,cookie,179,266,506,530
Cookie_Pic_120.jpg,650,488,cookie,204,154,431,337
Cookie_Pic_121.jpg,650,488,cookie,281,119,526,286
Cookie_Pic_122.jpg,650,488,cookie,271,175,377,263
Cookie_Pic_123.jpg,650,867,cookie,268,462,445,609
Cookie_Pic_124.jpg,650,488,cookie,328,210,393,260
Cookie_Pic_125.jpg,650,488,cookie,357,91,475,158
Cookie_Pic_126.jpg,650,488,cookie,326,173,420,252
Cookie_Pic_127.jpg,650,867,cookie,208,372,499,605
Cookie_Pic_128.jpg,650,488,cookie,240,191,386,333
Cookie_Pic_129.jpg,650,488,cookie,276,198,411,340
Cookie_Pic_130.jpg,650,867,cookie,212,278,334,390
Cookie_Pic_131.jpg,650,867,cookie,261,289,386,419
Cookie_Pic_132.jpg,650,867,cookie,252,262,367,384
Cookie_Pic_133.jpg,650,867,cookie,159,314,318,452
Cookie_Pic_134.jpg,650,867,cookie,295,275,438,410
Cookie_Pic_135.jpg,650,488,cookie,272,194,412,331
Cookie_Pic_136.jpg,650,867,cookie,116,179,423,414
Cookie_Pic_137.jpg,650,488,cookie,179,184,346,307
Cookie_Pic_138.jpg,650,867,cookie,206,497,390,682
Cookie_Pic_139.jpg,650,867,cookie,192,419,358,587
Cookie_Pic_140.jpg,650,867,cookie,262,326,464,509
Cookie_Pic_141.jpg,650,867,cookie,180,310,445,563
Cookie_Pic_142.jpg,650,867,cookie,239,429,370,629
Cookie_Pic_143.jpg,650,867,cookie,255,578,346,676
Cookie_Pic_144.jpg,650,867,cookie,274,422,367,515
Cookie_Pic_145.jpg,650,488,cookie,162,376,222,430
Cookie_Pic_146.jpg,650,488,cookie,203,175,282,257
Cookie_Pic_147.jpg,650,488,cookie,370,177,420,225
Cookie_Pic_148.jpg,650,867,cookie,203,393,361,566
Cookie_Pic_149.jpg,650,867,cookie,298,375,432,542
Cookie_Pic_150.jpg,650,488,cookie,385,206,485,283
Cookie_Pic_151.jpg,650,867,cookie,258,407,373,507
Cookie_Pic_152.jpg,650,867,cookie,210,374,356,515
Cookie_Pic_153.jpg,650,867,cookie,259,333,434,506
Cookie_Pic_154.jpg,650,488,cookie,165,165,271,239
Cookie_Pic_155.jpg,650,867,cookie,262,472,415,587
Cookie_Pic_156.jpg,650,867,cookie,243,426,387,539
Cookie_Pic_157.jpg,650,488,cookie,264,166,360,247
Cookie_Pic_158.jpg,650,488,cookie,306,281,397,345
Cookie_Pic_159.jpg,650,488,cookie,195,158,294,271
Cookie_Pic_160.jpg,650,867,cookie,271,387,395,556
Cookie_Pic_161.jpg,650,867,cookie,325,445,467,582
Cookie_Pic_162.jpg,650,867,cookie,309,382,423,468
Cookie_Pic_163.jpg,650,867,cookie,277,389,411,520
Cookie_Pic_164.jpg,650,867,cookie,273,447,389,564
Cookie_Pic_165.jpg,650,488,cookie,289,195,390,288
Cookie_Pic_166.jpg,650,488,cookie,326,175,448,266
Cookie_Pic_167.jpg,650,867,cookie,323,457,358,489
Cookie_Pic_168.jpg,650,867,cookie,256,407,472,593
Cookie_Pic_169.jpg,650,867,cookie,302,465,437,570
Cookie_Pic_170.jpg,650,867,cookie,312,462,433,516
Cookie_Pic_171.jpg,650,867,cookie,288,497,327,524
Cookie_Pic_172.jpg,650,867,cookie,311,545,352,583
Cookie_Pic_173.jpg,650,867,cookie,274,282,413,409
Cookie_Pic_174.jpg,650,867,cookie,274,349,428,478
Cookie_Pic_175.jpg,650,488,cookie,391,236,457,286
Cookie_Pic_176.jpg,650,867,cookie,261,454,485,651
Cookie_Pic_177.jpg,650,867,cookie,321,348,527,486
Cookie_Pic_178.jpg,650,867,cookie,291,364,381,412
Cookie_Pic_179.jpg,650,867,cookie,307,321,408,422
Cookie_Pic_180.jpg,650,867,cookie,275,329,327,405
Cookie_Pic_181.jpg,650,867,cookie,324,422,412,527
Cookie_Pic_182.jpg,650,867,cookie,276,402,384,503
Cookie_Pic_183.jpg,650,867,cookie,152,435,304,544
Cookie_Pic_184.jpg,650,867,cookie,224,351,384,456
Cookie_Pic_185.jpg,650,867,cookie,255,302,380,429
Cookie_Pic_185.jpg,650,867,cookie,215,54,274,121
Cookie_Pic_186.jpg,650,867,cookie,204,179,274,222
Cookie_Pic_187.jpg,650,867,cookie,331,383,386,479
Cookie_Pic_188.jpg,650,867,cookie,213,311,270,445
Cookie_Pic_189.jpg,650,865,cookie,252,725,365,846
Cookie_Pic_190.jpg,650,867,cookie,269,340,387,443
Cookie_Pic_191.jpg,650,867,cookie,192,357,301,443
Cookie_Pic_192.jpg,650,867,cookie,243,343,339,424
Cookie_Pic_193.jpg,650,867,cookie,240,373,330,434
Cookie_Pic_194.jpg,650,867,cookie,167,372,292,449
Cookie_Pic_195.jpg,650,867,cookie,259,324,418,428
Cookie_Pic_196.jpg,650,867,cookie,291,309,338,340
Cookie_Pic_197.jpg,650,867,cookie,294,435,368,508
Cookie_Pic_198.jpg,650,867,cookie,290,414,410,479
Cookie_Pic_198.jpg,650,867,cookie,319,506,445,587
Cookie_Pic_199.jpg,650,867,cookie,271,298,356,356
Cookie_Pic_200.jpg,650,867,cookie,251,401,335,448
Cookie_Pic_201.jpg,650,867,cookie,354,390,428,465
Cookie_Pic_202.jpg,650,867,cookie,262,252,365,358
